id,uid,name,parent,href,hierarchy,subcategories
MCO404091,,Fumigadoras,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-fumigadoras/#CATEGORY_ID=MCO404091&S=hc_agro,3,0
MCO442420,,Hidrolavadoras,MCO417282,https://listado.mercadolibre.com.co/agro-maquinas-hidrolavadoras/#CATEGORY_ID=MCO442420&S=hc_agro,3,0
MCO442419,,Máquinas de Soldar,MCO417282,https://listado.mercadolibre.com.co/agro-maquinas-herramientas-soldar/#CATEGORY_ID=MCO442419&S=hc_agro,3,0
MCO190896,,Máquinas Ordeñadoras,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-ordenadoras/#CATEGORY_ID=MCO190896&S=hc_agro,3,0
MCO404093,,Moledoras de Granos,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-moledoras-granos/#CATEGORY_ID=MCO404093&S=hc_agro,3,0
MCO433021,,Molinos Pulverizadores,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-molinos-pulverizadores/#CATEGORY_ID=MCO433021&S=hc_agro,3,0
MCO430958,,Plantas de Alimentos,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-plantas-alimentos/#CATEGORY_ID=MCO430958&S=hc_agro,3,0
MCO446791,,Precisión,MCO417282,https://listado.mercadolibre.com.co/maquinas-herramientas-precision/#CATEGORY_ID=MCO446791&S=hc_agro,3,0
MCO416851,,Prensas Compactadoras,MCO417282,https://listado.mercadolibre.com.co/maquinas-herramientas-prensas-compactadoras/#CATEGORY_ID=MCO416851&S=hc_agro,3,0
MCO430443,,Rastras de Levante,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-rastras-levante/#CATEGORY_ID=MCO430443&S=hc_agro,3,0
MCO404089,,Sembradoras,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-sembradoras/#CATEGORY_ID=MCO404089&S=hc_agro,3,0
MCO431060,,Subsoladores,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-subsoladores/#CATEGORY_ID=MCO431060&S=hc_agro,3,0
MCO430316,,Talladoras de Engranaje,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-talladoras-engranaje/#CATEGORY_ID=MCO430316&S=hc_agro,3,0
MCO429616,,Tostadoras de Café,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-tostadoras-cafe/#CATEGORY_ID=MCO429616&S=hc_agro,3,0
MCO454716,,Tractores Cortacésped,MCO417282,https://listado.mercadolibre.com.co/maquinas-herramientas-tractores-cortacesped/#CATEGORY_ID=MCO454716&S=hc_agro,3,0
MCO417283,,Otras,MCO417282,https://listado.mercadolibre.com.co/industria-agropecuaria-maquinas-otras/#CATEGORY_ID=MCO417283&S=hc_agro,3,0
MCO442351,,Repuestos Maquinaria Agrícola,MCO441917,https://listado.mercadolibre.com.co/repuestos-maquinaria-agricola/#CATEGORY_ID=MCO442351&S=hc_agro,2,5
MCO442352,,Para Cosechadoras,MCO442351,https://listado.mercadolibre.com.co/agro-repuestos-maquinaria-pesada-cosechadoras/#CATEGORY_ID=MCO442352&S=hc_agro,3,0
MCO442354,,Para Pulverizadoras,MCO442351,https://listado.mercadolibre.com.co/agro-repuestos-maquinaria-pesada-pulverizadoras/#CATEGORY_ID=MCO442354&S=hc_agro,3,0
MCO442355,,Para Sembradoras,MCO442351,https://listado.mercadolibre.com.co/agro-repuestos-maquinaria-pesada-sembradoras/#CATEGORY_ID=MCO442355&S=hc_agro,3,0
MCO442356,,Para Tractores,MCO442351,https://listado.mercadolibre.com.co/agro-repuestos-maquinaria-pesada-tractores/#CATEGORY_ID=MCO442356&S=hc_agro,3,0
MCO442387,,Otros,MCO442351,https://listado.mercadolibre.com.co/agro-repuestos-maquinaria-pesada-otros/#CATEGORY_ID=MCO442387&S=hc_agro,3,0
MCO404085,,Otros,MCO441917,https://listado.mercadolibre.com.co/industria-agropecuaria-otros/#CATEGORY_ID=MCO404085&S=hc_agro,2,0
MCO455033,,Ácido Clorhídrico,MCO1953,https://listado.mercadolibre.com.co/acido-clorhidrico/#CATEGORY_ID=MCO455033&S=hc_otras-categorias,2,0
MCO2818,,Adultos,MCO1953,https://listado.mercadolibre.com.co/otras-categorias/adultos/#CATEGORY_ID=MCO2818&S=hc_otras-categorias,2,11
MCO2791,,Cosmética y Cuidado Personal,MCO2818,https://listado.mercadolibre.com.co/otras-categorias/adultos/cosmetica-cuidado-personal/#CATEGORY_ID=MCO2791&S=hc_otras-categorias,3,0
MCO412510,,Cotillón para Adultos,MCO2818,https://listado.mercadolibre.com.co/adultos-cotillon/#CATEGORY_ID=MCO412510&S=hc_otras-categorias,3,0
MCO2789,,Fantasías / Disfraces,MCO2818,https://listado.mercadolibre.com.co/adultos-fantasias-disfraces/#CATEGORY_ID=MCO2789&S=hc_otras-categorias,3,0
MCO417494,,Fotos y Videos,MCO2818,https://listado.mercadolibre.com.co/adultos-fotos-videos/#CATEGORY_ID=MCO417494&S=hc_otras-categorias,3,0
MCO412069,,Hentai,MCO2818,https://listado.mercadolibre.com.co/adultos-hentai/#CATEGORY_ID=MCO412069&S=hc_otras-categorias,3,0
MCO433522,,Juegos de Mesa Sexuales,MCO2818,https://listado.mercadolibre.com.co/adultos-juegos-mesa-sexuales/#CATEGORY_ID=MCO433522&S=hc_otras-categorias,3,0
MCO2736,,Juguetes Eróticos,MCO2818,https://listado.mercadolibre.com.co/otras-categorias/adultos/juguetes-eroticos/#CATEGORY_ID=MCO2736&S=hc_otras-categorias,3,0
MCO2677,,Libros y Revistas,MCO2818,https://listado.mercadolibre.com.co/otras-categorias/adultos/libros-revistas/#CATEGORY_ID=MCO2677&S=hc_otras-categorias,3,0
MCO2771,,Ropa Erótica,MCO2818,https://listado.mercadolibre.com.co/adultos-ropa-erotica/#CATEGORY_ID=MCO2771&S=hc_otras-categorias,3,0
MCO2700,,Videos,MCO2818,https://listado.mercadolibre.com.co/otras-categorias/adultos/videos/#CATEGORY_ID=MCO2700&S=hc_otras-categorias,3,0
MCO2817,,Otros,MCO2818,https://listado.mercadolibre.com.co/otras-categorias/adultos/otros/#CATEGORY_ID=MCO2817&S=hc_otras-categorias,3,0
MCO442265,,Artículos para Fumadores,MCO1953,https://listado.mercadolibre.com.co/articulos-fumadores/#CATEGORY_ID=MCO442265&S=hc_otras-categorias,2,11
MCO455046,,Armado de Cigarros,MCO442265,https://listado.mercadolibre.com.co/articulos-fumadores-armado-cigarros/#CATEGORY_ID=MCO455046&S=hc_otras-categorias,3,0
MCO417913,,Bencina,MCO442265,https://listado.mercadolibre.com.co/cigarrillos-afines-bencina/#CATEGORY_ID=MCO417913&S=hc_otras-categorias,3,0
MCO417908,,Bongs,MCO442265,https://listado.mercadolibre.com.co/articulos-fumadores-bongs/#CATEGORY_ID=MCO417908&S=hc_otras-categorias,3,0
MCO442276,,Cajas de Fósforos,MCO442265,https://listado.mercadolibre.com.co/cigarrillos-afines-cajas-fosforos/#CATEGORY_ID=MCO442276&S=hc_otras-categorias,3,0
MCO442277,,Ceniceros,MCO442265,https://listado.mercadolibre.com.co/cigarrillos-afines-ceniceros/#CATEGORY_ID=MCO442277&S=hc_otras-categorias,3,0
MCO417008,,Cortapuros,MCO442265,https://listado.mercadolibre.com.co/cigarrillos-afines-cortapuros/#CATEGORY_ID=MCO417008&S=hc_otras-categorias,3,0
MCO172908,,Encendedores,MCO442265,https://coleccionables.mercadolibre.com.co/cigarrillos-afines-encendedores/#CATEGORY_ID=MCO172908&S=hc_otras-categorias,3,0
MCO442269,,Humidores,MCO442265,https://listado.mercadolibre.com.co/articulos-fumadores-humidores/#CATEGORY_ID=MCO442269&S=hc_otras-categorias,3,0
MCO455044,,Narguiles y Accesorios,MCO442265,https://listado.mercadolibre.com.co/articulos-fumadores-narguiles-accesorios/#CATEGORY_ID=MCO455044&S=hc_otras-categorias,3,0
MCO442272,,Pipas,MCO442265,https://listado.mercadolibre.com.co/articulos-fumadores-pipas/#CATEGORY_ID=MCO442272&S=hc_otras-categorias,3,0
MCO442266,,Otros,MCO442265,https://listado.mercadolibre.com.co/cigarrillos-afines-otros/#CATEGORY_ID=MCO442266&S=hc_otras-categorias,3,0
MCO406028,,Coberturas Extendidas,MCO1953,https://listado.mercadolibre.com.co/coberturas-extendidas/#CATEGORY_ID=MCO406028&S=hc_otras-categorias,2,0
MCO417785,,Criptomonedas,MCO1953,https://listado.mercadolibre.com.co/criptomonedas/#CATEGORY_ID=MCO417785&S=hc_otras-categorias,2,3
MCO417787,,Billeteras para Criptomonedas,MCO417785,https://listado.mercadolibre.com.co/criptomonedas-billeteras/#CATEGORY_ID=MCO417787&S=hc_otras-categorias,3,0
MCO416799,,Minería de Criptomonedas,MCO417785,https://listado.mercadolibre.com.co/criptomonedas-mineria/#CATEGORY_ID=MCO416799&S=hc_otras-categorias,3,0
MCO417786,,Otros,MCO417785,https://listado.mercadolibre.com.co/criptomonedas-otros/#CATEGORY_ID=MCO417786&S=hc_otras-categorias,3,0
MCO116771,,Esoterismo,MCO1953,https://listado.mercadolibre.com.co/otras-categorias/esoterismo/#CATEGORY_ID=MCO116771&S=hc_otras-categorias,2,12
MCO414133,,Cartas de Tarot,MCO116771,https://listado.mercadolibre.com.co/esoterismo-cartas-tarot/#CATEGORY_ID=MCO414133&S=hc_otras-categorias,3,0
MCO409153,,Cuencos Tibetanos,MCO116771,https://listado.mercadolibre.com.co/esoterismo-cuencos-tibetanos/#CATEGORY_ID=MCO409153&S=hc_otras-categorias,3,0
MCO442294,,Dijes,MCO116771,https://listado.mercadolibre.com.co/esoterismo-dijes/#CATEGORY_ID=MCO442294&S=hc_otras-categorias,3,0
MCO409091,,Péndulos,MCO116771,https://listado.mercadolibre.com.co/esoterismo-pendulos/#CATEGORY_ID=MCO409091&S=hc_otras-categorias,3,0
MCO442293,,Piedras Energéticas,MCO116771,https://listado.mercadolibre.com.co/esoterismo-piedras-energeticas/#CATEGORY_ID=MCO442293&S=hc_otras-categorias,3,0
MCO413742,,Portasahumerios,MCO116771,https://listado.mercadolibre.com.co/esoterismo-portasahumerios/#CATEGORY_ID=MCO413742&S=hc_otras-categorias,3,0
MCO448314,,Púlpitos,MCO116771,https://listado.mercadolibre.com.co/esoterismo-pulpitos/#CATEGORY_ID=MCO448314&S=hc_otras-categorias,3,0
MCO387588,,Rosarios,MCO116771,https://listado.mercadolibre.com.co/esoterismo-rosarios/#CATEGORY_ID=MCO387588&S=hc_otras-categorias,3,0
MCO414026,,Runas,MCO116771,https://listado.mercadolibre.com.co/esoterismo-runas/#CATEGORY_ID=MCO414026&S=hc_otras-categorias,3,0
MCO387586,,Sahumerios,MCO116771,https://listado.mercadolibre.com.co/esoterismo-sahumerios/#CATEGORY_ID=MCO387586&S=hc_otras-categorias,3,0
MCO387587,,Velas,MCO116771,https://listado.mercadolibre.com.co/esoterismo-velas/#CATEGORY_ID=MCO387587&S=hc_otras-categorias,3,0
MCO116987,,Otros,MCO116771,https://listado.mercadolibre.com.co/otras-categorias/esoterismo/otros/#CATEGORY_ID=MCO116987&S=hc_otras-categorias,3,0
MCO425038,,Giftcards,MCO1953,https://listado.mercadolibre.com.co/giftcards/#CATEGORY_ID=MCO425038&S=hc_otras-categorias,2,0
MCO432903,,Hornos Crematorios,MCO1953,https://listado.mercadolibre.com.co/hornos-crematorios/#CATEGORY_ID=MCO432903&S=hc_otras-categorias,2,0
MCO164673,,Insumos para Tatuajes,MCO1953,https://listado.mercadolibre.com.co/insumos-tatuajes/#CATEGORY_ID=MCO164673&S=hc_otras-categorias,2,17
MCO412104,,Agujas,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-agujas/#CATEGORY_ID=MCO412104&S=hc_otras-categorias,3,0
MCO412112,,Apoyabrazos,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-apoyabrazos/#CATEGORY_ID=MCO412112&S=hc_otras-categorias,3,0
MCO431927,,Bobinas para Máquinas,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-bobinas-maquinas/#CATEGORY_ID=MCO431927&S=hc_otras-categorias,3,0
MCO412114,,Clipcords,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-clipcords/#CATEGORY_ID=MCO412114&S=hc_otras-categorias,3,0
MCO412113,,Cremas,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-cremas/#CATEGORY_ID=MCO412113&S=hc_otras-categorias,3,0
MCO412111,,Fuentes,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-fuentes/#CATEGORY_ID=MCO412111&S=hc_otras-categorias,3,0
MCO412110,,Kits,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-kits/#CATEGORY_ID=MCO412110&S=hc_otras-categorias,3,0
MCO417336,,Máquinas de Bobina,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-maquinas-bobina/#CATEGORY_ID=MCO417336&S=hc_otras-categorias,3,0
MCO412107,,Maquinas Rotativas,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-maquinas-rotativas/#CATEGORY_ID=MCO412107&S=hc_otras-categorias,3,0
MCO412108,,Papeles Hectográficos,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-papeles-hectograficos/#CATEGORY_ID=MCO412108&S=hc_otras-categorias,3,0
MCO412109,,Pedales,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-pedales/#CATEGORY_ID=MCO412109&S=hc_otras-categorias,3,0
MCO412106,,Punteras,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-punteras/#CATEGORY_ID=MCO412106&S=hc_otras-categorias,3,0
MCO412102,,Sillones de Tatuador,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-sillones-tatuador/#CATEGORY_ID=MCO412102&S=hc_otras-categorias,3,0
MCO412101,,Tatuajes Temporales,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-temporales/#CATEGORY_ID=MCO412101&S=hc_otras-categorias,3,0
MCO412367,,Tetinas,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-tetinas/#CATEGORY_ID=MCO412367&S=hc_otras-categorias,3,0
MCO412105,,Tintas,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-tintas/#CATEGORY_ID=MCO412105&S=hc_otras-categorias,3,0
MCO412100,,Otros,MCO164673,https://listado.mercadolibre.com.co/productos-tatuajes-otros/#CATEGORY_ID=MCO412100&S=hc_otras-categorias,3,0
MCO433536,,Kits de Criminalística,MCO1953,https://listado.mercadolibre.com.co/kits-criminalistica/#CATEGORY_ID=MCO433536&S=hc_otras-categorias,2,0
MCO433022,,Licencias para Taxis,MCO1953,https://listado.mercadolibre.com.co/licencias-taxis/#CATEGORY_ID=MCO433022&S=hc_otras-categorias,2,0
MCO413190,,Mangas de Viento,MCO1953,https://listado.mercadolibre.com.co/mangas-viento/#CATEGORY_ID=MCO413190&S=hc_otras-categorias,2,0
MCO3530,,Otros,MCO1953,https://listado.mercadolibre.com.co/otras-categorias/otros/#CATEGORY_ID=MCO3530&S=hc_otras-categorias,2,0
MCO6934,,Acc. para Carros y Camionetas,MCO1747,https://carros.mercadolibre.com.co/acc-camionetas/#CATEGORY_ID=MCO6934&S=hc_accesorios-para-vehiculos,2,3
MCO173787,,Accesorios de Exterior,MCO6934,https://carros.mercadolibre.com.co/accesorios/exterior/#CATEGORY_ID=MCO173787&S=hc_accesorios-para-vehiculos,3,0
MCO173811,,Accesorios de Interior,MCO6934,https://carros.mercadolibre.com.co/accesorios/interior/#CATEGORY_ID=MCO173811&S=hc_accesorios-para-vehiculos,3,0
MCO87923,,Otros,MCO6934,https://carros.mercadolibre.com.co/accesorios/otros/#CATEGORY_ID=MCO87923&S=hc_accesorios-para-vehiculos,3,0
MCO8475,,Acc. para Motos y Cuatrimotos,MCO1747,https://motos.mercadolibre.com.co/acc-cuatrimotos/#CATEGORY_ID=MCO8475&S=hc_accesorios-para-vehiculos,2,33
MCO90072,,Alarmas para Motos,MCO8475,https://motos.mercadolibre.com.co/accesorios-alarmas/#CATEGORY_ID=MCO90072&S=hc_accesorios-para-vehiculos,3,0
MCO434708,,Alforjas,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-alforjas/#CATEGORY_ID=MCO434708&S=hc_accesorios-para-vehiculos,3,0
MCO442022,,Baúles y Anclajes,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-baules-anclajes/#CATEGORY_ID=MCO442022&S=hc_accesorios-para-vehiculos,3,0
MCO437263,,Caballetes,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-caballetes/#CATEGORY_ID=MCO437263&S=hc_accesorios-para-vehiculos,3,0
MCO21947,,Cascos,MCO8475,https://motos.mercadolibre.com.co/accesorios/cascos/#CATEGORY_ID=MCO21947&S=hc_accesorios-para-vehiculos,3,0
MCO414018,,Cubre Amortiguadores,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-cubre-amortiguadores/#CATEGORY_ID=MCO414018&S=hc_accesorios-para-vehiculos,3,0
MCO414014,,Cubre Puños,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-cubre-punos/#CATEGORY_ID=MCO414014&S=hc_accesorios-para-vehiculos,3,0
MCO429403,,Cubrerayos,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-cubrerayos/#CATEGORY_ID=MCO429403&S=hc_accesorios-para-vehiculos,3,0
MCO180731,,Defensas,MCO8475,https://motos.mercadolibre.com.co/accesorios-defensas/#CATEGORY_ID=MCO180731&S=hc_accesorios-para-vehiculos,3,0
MCO429624,,Emblemas,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-emblemas/#CATEGORY_ID=MCO429624&S=hc_accesorios-para-vehiculos,3,0
MCO430629,,Fundas para Asientos,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-fundas-asientos/#CATEGORY_ID=MCO430629&S=hc_accesorios-para-vehiculos,3,0
MCO416885,,Fundas para Cuatrimotos,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-fundas/#CATEGORY_ID=MCO416885&S=hc_accesorios-para-vehiculos,3,0
MCO437256,,Guayas de Equipaje,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-guayas-equipaje/#CATEGORY_ID=MCO437256&S=hc_accesorios-para-vehiculos,3,0
MCO442047,,Guayas y Trabas de Seguridad,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-guayas-trabas-seguridad/#CATEGORY_ID=MCO442047&S=hc_accesorios-para-vehiculos,3,0
MCO21948,,Indumentaria y Calzado,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-indumentaria-calzado/#CATEGORY_ID=MCO21948&S=hc_accesorios-para-vehiculos,3,0
MCO90069,,Intercomunicadores,MCO8475,https://motos.mercadolibre.com.co/accesorios/intercomunicadores/#CATEGORY_ID=MCO90069&S=hc_accesorios-para-vehiculos,3,0
MCO437375,,Mochilas y Bolsos,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-mochilas-bolsos/#CATEGORY_ID=MCO437375&S=hc_accesorios-para-vehiculos,3,0
MCO417571,,Pads para Manubrios,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-pads-manubrios/#CATEGORY_ID=MCO417571&S=hc_accesorios-para-vehiculos,3,0
MCO178002,,Parabrisas,MCO8475,https://motos.mercadolibre.com.co/accesorios-parabrisas/#CATEGORY_ID=MCO178002&S=hc_accesorios-para-vehiculos,3,0
MCO445725,,Parlantes,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-parlantes/#CATEGORY_ID=MCO445725&S=hc_accesorios-para-vehiculos,3,0
MCO432971,,Pijamas para Motos,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-pijamas/#CATEGORY_ID=MCO432971&S=hc_accesorios-para-vehiculos,3,0
MCO429028,,Pisaderas,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-pisaderas/#CATEGORY_ID=MCO429028&S=hc_accesorios-para-vehiculos,3,0
MCO432973,,Protectores de Radiador,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-protectores-radiador/#CATEGORY_ID=MCO432973&S=hc_accesorios-para-vehiculos,3,0
MCO413538,,Rampas,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-rampas/#CATEGORY_ID=MCO413538&S=hc_accesorios-para-vehiculos,3,0
MCO413539,,Redes de Pulpo,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-redes-pulpo/#CATEGORY_ID=MCO413539&S=hc_accesorios-para-vehiculos,3,0
MCO437269,,Repuestos para Cascos,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-repuestos-cascos/#CATEGORY_ID=MCO437269&S=hc_accesorios-para-vehiculos,3,0
MCO434743,,Simil Turbo,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-simil-turbo/#CATEGORY_ID=MCO434743&S=hc_accesorios-para-vehiculos,3,0
MCO443874,,Sliders,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-sliders/#CATEGORY_ID=MCO443874&S=hc_accesorios-para-vehiculos,3,0
MCO437254,,Soportes de Parabrisas,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-soportes-parabrisas/#CATEGORY_ID=MCO437254&S=hc_accesorios-para-vehiculos,3,0
MCO437255,,Straps,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-straps/#CATEGORY_ID=MCO437255&S=hc_accesorios-para-vehiculos,3,0
MCO442050,,Tableros y Velocímetros,MCO8475,https://motos.mercadolibre.com.co/acc-cuatrimotos-tableros-velocimetros/#CATEGORY_ID=MCO442050&S=hc_accesorios-para-vehiculos,3,0
MCO180737,,Visores para Cascos,MCO8475,https://motos.mercadolibre.com.co/accesorios-visores-cascos/#CATEGORY_ID=MCO180737&S=hc_accesorios-para-vehiculos,3,0
MCO21949,,Otros,MCO8475,https://motos.mercadolibre.com.co/accesorios/otros/#CATEGORY_ID=MCO21949&S=hc_accesorios-para-vehiculos,3,0
MCO417044,,Acc. y Repuestos Náuticos,MCO1747,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos/#CATEGORY_ID=MCO417044&S=hc_accesorios-para-vehiculos,2,15
MCO413994,,Audio y Electrónica,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-audio-electronica/#CATEGORY_ID=MCO413994&S=hc_accesorios-para-vehiculos,3,0
MCO413990,,Bombas de Achique,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-bombas-achique/#CATEGORY_ID=MCO413990&S=hc_accesorios-para-vehiculos,3,0
MCO432080,,Boyas,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-boyas/#CATEGORY_ID=MCO432080&S=hc_accesorios-para-vehiculos,3,0
MCO413972,,Carrocería y Cabina,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-carroceria-cabina/#CATEGORY_ID=MCO413972&S=hc_accesorios-para-vehiculos,3,0
MCO271637,,Controles y Conducción,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-controles-conduccion/#CATEGORY_ID=MCO271637&S=hc_accesorios-para-vehiculos,3,0
MCO271719,,Decoración,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-decoracion/#CATEGORY_ID=MCO271719&S=hc_accesorios-para-vehiculos,3,0
MCO413971,,Fondeo y Amarre,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-fondeo-amarre/#CATEGORY_ID=MCO413971&S=hc_accesorios-para-vehiculos,3,0
MCO413657,,Luces,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-luces/#CATEGORY_ID=MCO413657&S=hc_accesorios-para-vehiculos,3,0
MCO430455,,Mangueras para Combustible,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-mangueras-combustible/#CATEGORY_ID=MCO430455&S=hc_accesorios-para-vehiculos,3,0
MCO271617,,Motores y Repuestos,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-motores/#CATEGORY_ID=MCO271617&S=hc_accesorios-para-vehiculos,3,0
MCO413999,,Seguridad,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-seguridad/#CATEGORY_ID=MCO413999&S=hc_accesorios-para-vehiculos,3,0
MCO413987,,Sistemas de Navegación,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-sistemas-navegacion/#CATEGORY_ID=MCO413987&S=hc_accesorios-para-vehiculos,3,0
MCO413664,,Tanques de Combustible,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-tanques-combustible/#CATEGORY_ID=MCO413664&S=hc_accesorios-para-vehiculos,3,0
MCO416195,,Timones,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-timones/#CATEGORY_ID=MCO416195&S=hc_accesorios-para-vehiculos,3,0
MCO435906,,Otros,MCO417044,https://vehiculos.mercadolibre.com.co/acc-repuestos-nauticos-otros/#CATEGORY_ID=MCO435906&S=hc_accesorios-para-vehiculos,3,0
MCO433113,,Accesorios para Camiones,MCO1747,https://vehiculos.mercadolibre.com.co/accesorios-camiones/#CATEGORY_ID=MCO433113&S=hc_accesorios-para-vehiculos,2,3
MCO412364,,Accesorios de Exterior,MCO433113,https://vehiculos.mercadolibre.com.co/acc-repuestos-camiones-accesorios-exterior/#CATEGORY_ID=MCO412364&S=hc_accesorios-para-vehiculos,3,0
MCO412365,,Accesorios de Interior,MCO433113,https://vehiculos.mercadolibre.com.co/acc-repuestos-camiones-accesorios-interior/#CATEGORY_ID=MCO412365&S=hc_accesorios-para-vehiculos,3,0
MCO412366,,Otros,MCO433113,https://vehiculos.mercadolibre.com.co/acc-repuestos-camiones-otros/#CATEGORY_ID=MCO412366&S=hc_accesorios-para-vehiculos,3,0
MCO3381,,Audio para Vehículos,MCO1747,https://carros.mercadolibre.com.co/audio-vehiculos/#CATEGORY_ID=MCO3381&S=hc_accesorios-para-vehiculos,2,18
MCO3385,,Amplificadores y Plantas,MCO3381,https://carros.mercadolibre.com.co/audio/amplificadores-plantas/#CATEGORY_ID=MCO3385&S=hc_accesorios-para-vehiculos,3,0
MCO178005,,Antenas,MCO3381,https://carros.mercadolibre.com.co/audio-antenas/#CATEGORY_ID=MCO178005&S=hc_accesorios-para-vehiculos,3,0
MCO441995,,Bazookas,MCO3381,https://carros.mercadolibre.com.co/audio-vehiculos-bazookas/#CATEGORY_ID=MCO441995&S=hc_accesorios-para-vehiculos,3,0
MCO87920,,Cables y Conectores,MCO3381,https://carros.mercadolibre.com.co/audio-cables-conectores/#CATEGORY_ID=MCO87920&S=hc_accesorios-para-vehiculos,3,0
MCO44525,,Capacitores,MCO3381,https://carros.mercadolibre.com.co/audio/capacitores/#CATEGORY_ID=MCO44525&S=hc_accesorios-para-vehiculos,3,0
MCO11883,,Controles Remotos,MCO3381,https://carros.mercadolibre.com.co/audio/controles-remotos/#CATEGORY_ID=MCO11883&S=hc_accesorios-para-vehiculos,3,0
MCO418329,,Cornetas,MCO3381,https://carros.mercadolibre.com.co/audio-vehiculos-cornetas/#CATEGORY_ID=MCO418329&S=hc_accesorios-para-vehiculos,3,0
MCO418330,,Drivers,MCO3381,https://carros.mercadolibre.com.co/audio-vehiculos-drivers/#CATEGORY_ID=MCO418330&S=hc_accesorios-para-vehiculos,3,0
MCO440346,,DVD Para Techos,MCO3381,https://carros.mercadolibre.com.co/audio-vehiculos-dvd-techos/#CATEGORY_ID=MCO440346&S=hc_accesorios-para-vehiculos,3,0
